Price,Adj Close,Close,High,Low,Open,Volume
Ticker,QQQ,QQQ,QQQ,QQQ,QQQ,QQQ
Date,,,,,,
2014-01-02 00:00:00+00:00,79.67294311523438,87.2699966430664,87.58000183105469,87.0199966430664,87.55000305175781,29177500
2014-01-03 00:00:00+00:00,79.09779357910156,86.63999938964844,87.3499984741211,86.62000274658203,87.2699966430664,35723700
2014-01-06 00:00:00+00:00,78.80564880371094,86.31999969482422,86.76000213623047,86.0,86.66000366210938,32073100
2014-01-07 00:00:00+00:00,79.53599548339844,87.12000274658203,87.25,86.55999755859375,86.72000122070312,25860600
2014-01-08 00:00:00+00:00,79.70948028564453,87.30999755859375,87.55000305175781,86.94999694824219,87.13999938964844,27197400
2014-01-09 00:00:00+00:00,79.44473266601562,87.0199966430664,87.63999938964844,86.72000122070312,87.62999725341797,23674700
2014-01-10 00:00:00+00:00,79.70032501220703,87.30000305175781,87.4000015258789,86.58000183105469,87.2300033569336,38008900
2014-01-13 00:00:00+00:00,78.52262115478516,86.01000213623047,87.4800033569336,85.68000030517578,87.18000030517578,48842300
2014-01-14 00:00:00+00:00,80.01988220214844,87.6500015258789,87.72000122070312,86.30000305175781,86.30000305175781,37178900
2014-01-15 00:00:00+00:00,80.67719268798828,88.37000274658203,88.54000091552734,87.94000244140625,88.02999877929688,39835600
2014-01-16 00:00:00+00:00,80.68631744384766,88.37999725341797,88.51000213623047,88.16000366210938,88.30000305175781,31630100
2014-01-17 00:00:00+00:00,80.2298583984375,87.87999725341797,88.37000274658203,87.66999816894531,88.11000061035156,36895800
2014-01-21 00:00:00+00:00,80.8415298461914,88.55000305175781,88.58999633789062,87.80999755859375,88.44000244140625,26412700
2014-01-22 00:00:00+00:00,81.05147552490234,88.77999877929688,89.0,88.5199966430664,88.77999877929688,29376900
2014-01-23 00:00:00+00:00,80.77764129638672,88.4800033569336,88.5199966430664,87.86000061035156,88.51000213623047,35011900
2014-01-24 00:00:00+00:00,79.18905639648438,86.73999786376953,88.18000030517578,86.70999908447266,88.05000305175781,63974600
2014-01-27 00:00:00+00:00,78.42220306396484,85.9000015258789,86.88999938964844,85.25,86.73999786376953,63519300
2014-01-28 00:00:00+00:00,78.37655639648438,85.8499984741211,85.94000244140625,85.30999755859375,85.5,44378800
2014-01-29 00:00:00+00:00,77.53666687011719,84.93000030517578,85.73999786376953,84.76000213623047,85.11000061035156,51939300
2014-01-30 00:00:00+00:00,78.969970703125,86.5,86.80000305175781,85.87999725341797,85.97000122070312,65833600
2014-01-31 00:00:00+00:00,78.75997924804688,86.2699966430664,86.68000030517578,85.44999694824219,85.54000091552734,45187000
2014-02-03 00:00:00+00:00,76.9523696899414,84.29000091552734,86.5,84.06999969482422,86.11000061035156,65596900
2014-02-04 00:00:00+00:00,77.51837921142578,84.91000366210938,85.25,84.45999908447266,84.72000122070312,37675500
2014-02-05 00:00:00+00:00,77.31755828857422,84.69000244140625,84.98999786376953,83.73999786376953,84.62999725341797,41721800
2014-02-06 00:00:00+00:00,78.30350494384766,85.7699966430664,85.87999725341797,84.91999816894531,84.94000244140625,32308600
2014-02-07 00:00:00+00:00,79.70032501220703,87.30000305175781,87.36000061035156,86.0,86.25,38359400
2014-02-10 00:00:00+00:00,80.15682220458984,87.80000305175781,87.83999633789062,87.20999908447266,87.2699966430664,30205400
2014-02-11 00:00:00+00:00,81.06976318359375,88.80000305175781,88.97000122070312,87.88999938964844,87.98999786376953,38635500
2014-02-12 00:00:00+00:00,81.22493743896484,88.97000122070312,89.16999816894531,88.69999694824219,88.9800033569336,32507200
2014-02-13 00:00:00+00:00,81.8275146484375,89.62999725341797,89.69999694824219,88.30000305175781,88.31999969482422,40454500
2014-02-14 00:00:00+00:00,81.9918441772461,89.80999755859375,90.01000213623047,89.33000183105469,89.5999984741211,33212400
2014-02-18 00:00:00+00:00,82.39353942871094,90.25,90.41999816894531,89.73999786376953,89.95999908447266,29546600
2014-02-19 00:00:00+00:00,81.8275146484375,89.62999725341797,90.29000091552734,89.44999694824219,90.08000183105469,41749900
2014-02-20 00:00:00+00:00,82.21094512939453,90.05000305175781,90.22000122070312,89.30999755859375,89.69000244140625,41814800
2014-02-21 00:00:00+00:00,82.10139465332031,89.93000030517578,90.47000122070312,89.81999969482422,90.33999633789062,31192200
2014-02-24 00:00:00+00:00,82.53960418701172,90.41000366210938,90.81999969482422,90.04000091552734,90.13999938964844,31500400
2014-02-25 00:00:00+00:00,82.44831848144531,90.30999755859375,90.72000122070312,90.0199966430664,90.54000091552734,26771700
2014-02-26 00:00:00+00:00,82.37528991699219,90.2300033569336,90.83999633789062,89.87000274658203,90.55000305175781,42953700
2014-02-27 00:00:00+00:00,82.90973663330078,90.44000244140625,90.52999877929688,89.7300033569336,89.87000274658203,28742400
2014-02-28 00:00:00+00:00,82.81806182861328,90.33999633789062,90.95999908447266,89.54000091552734,90.41999816894531,48609800
2014-03-03 00:00:00+00:00,82.20384979248047,89.66999816894531,89.91000366210938,88.87000274658203,89.48999786376953,38885700
2014-03-04 00:00:00+00:00,83.2489013671875,90.80999755859375,90.9800033569336,90.55999755859375,90.6500015258789,33189000
2014-03-05 00:00:00+00:00,83.47808074951172,91.05999755859375,91.22000122070312,90.7699966430664,90.95999908447266,27203300
2014-03-06 00:00:00+00:00,83.4047622680664,90.9800033569336,91.33999633789062,90.6500015258789,91.2699966430664,24063900
2014-03-07 00:00:00+00:00,82.99222564697266,90.52999877929688,91.36000061035156,90.06999969482422,91.2699966430664,31167800
2014-03-10 00:00:00+00:00,83.06558990478516,90.61000061035156,90.66000366210938,90.02999877929688,90.4800033569336,18131700
2014-03-11 00:00:00+00:00,82.70803833007812,90.22000122070312,91.05999755859375,89.94999694824219,90.83000183105469,27484300
2014-03-12 00:00:00+00:00,83.0197525024414,90.55999755859375,90.61000061035156,89.4800033569336,89.80999755859375,27977200
2014-03-13 00:00:00+00:00,81.8463134765625,89.27999877929688,90.93000030517578,88.87000274658203,90.9000015258789,48542000
2014-03-14 00:00:00+00:00,81.28711700439453,88.66999816894531,89.37999725341797,88.62999725341797,88.98999786376953,38732300
2014-03-17 00:00:00+00:00,82.00215911865234,89.44999694824219,89.91000366210938,89.19000244140625,89.23999786376953,28467200
2014-03-18 00:00:00+00:00,82.99222564697266,90.52999877929688,90.63999938964844,89.52999877929688,89.55999755859375,31250200
2014-03-19 00:00:00+00:00,82.54304504394531,90.04000091552734,90.66000366210938,89.44999694824219,90.55999755859375,40869400
2014-03-20 00:00:00+00:00,82.772216796875,90.29000091552734,90.55999755859375,89.58000183105469,89.76000213623047,31634500
2014-03-21 00:00:00+00:00,81.77622985839844,89.0,90.6500015258789,88.83000183105469,90.5999984741211,62754000
2014-03-24 00:00:00+00:00,81.05947875976562,88.22000122070312,89.38999938964844,87.41000366210938,89.31999969482422,77735300
2014-03-25 00:00:00+00:00,81.32598114013672,88.51000213623047,89.25,87.7699966430664,88.68000030517578,41723300
2014-03-26 00:00:00+00:00,80.27851104736328,87.37000274658203,89.1500015258789,87.36000061035156,88.94999694824219,40930400
2014-03-27 00:00:00+00:00,79.82826232910156,86.87999725341797,87.63999938964844,86.4000015258789,87.25,64784500
2014-03-28 00:00:00+00:00,79.98448944091797,87.05000305175781,88.01000213623047,86.80999755859375,87.16000366210938,39895100
2014-03-31 00:00:00+00:00,80.55415344238281,87.66999816894531,88.26000213623047,87.62000274658203,87.7300033569336,33924300
2014-04-01 00:00:00+00:00,81.96915435791016,89.20999908447266,89.2699966430664,87.70999908447266,88.0999984741211,38683800
2014-04-02 00:00:00+00:00,82.18051147460938,89.44000244140625,89.68000030517578,89.04000091552734,89.58999633789062,34631600
2014-04-03 00:00:00+00:00,81.52810668945312,88.7300033569336,89.68000030517578,88.22000122070312,89.52999877929688,30319100
2014-04-04 00:00:00+00:00,79.35968017578125,86.37000274658203,89.41000366210938,86.13999938964844,89.31999969482422,131213200
2014-04-07 00:00:00+00:00,78.60623168945312,85.55000305175781,86.62999725341797,84.94999694824219,85.83000183105469,83995800
2014-04-08 00:00:00+00:00,79.33210754394531,86.33999633789062,86.45999908447266,85.3499984741211,85.6500015258789,51495700
2014-04-09 00:00:00+00:00,80.69197082519531,87.81999969482422,87.87000274658203,86.43000030517578,86.66000366210938,45685200
2014-04-10 00:00:00+00:00,78.19274139404297,85.0999984741211,87.87999725341797,84.86000061035156,87.87999725341797,73659600
2014-04-11 00:00:00+00:00,77.28312683105469,84.11000061035156,85.44000244140625,83.91000366210938,84.33999633789062,93657400
2014-04-14 00:00:00+00:00,77.88954162597656,84.7699966430664,85.22000122070312,83.98999786376953,84.8499984741211,46500700
2014-04-15 00:00:00+00:00,78.14679718017578,85.05000305175781,85.54000091552734,83.27999877929688,85.08000183105469,84631500
2014-04-16 00:00:00+00:00,79.18508911132812,86.18000030517578,86.18000030517578,85.08999633789062,85.79000091552734,46970900
2014-04-17 00:00:00+00:00,79.20347595214844,86.19999694824219,86.62999725341797,85.62999725341797,85.8499984741211,53719500
2014-04-21 00:00:00+00:00,79.79151153564453,86.83999633789062,86.83999633789062,86.0,86.4000015258789,25947900
2014-04-22 00:00:00+00:00,80.42552947998047,87.52999877929688,87.75,86.98999786376953,87.13999938964844,38593400
2014-04-23 00:00:00+00:00,79.7179946899414,86.76000213623047,87.55999755859375,86.70999908447266,87.52999877929688,34376700
2014-04-24 00:00:00+00:00,80.48066711425781,87.58999633789062,88.20999908447266,86.6500015258789,88.19000244140625,48926300
2014-04-25 00:00:00+00:00,79.19429016113281,86.19000244140625,87.16999816894531,85.9800033569336,87.06999969482422,44334000
2014-04-28 00:00:00+00:00,79.4515609741211,86.47000122070312,87.11000061035156,85.11000061035156,86.5999984741211,58623800
2014-04-29 00:00:00+00:00,80.08555603027344,87.16000366210938,87.31999969482422,86.30999755859375,86.7300033569336,36742700
2014-04-30 00:00:00+00:00,80.2968978881836,87.38999938964844,87.4800033569336,86.54000091552734,86.76000213623047,38689400
2014-05-01 00:00:00+00:00,80.5357894897461,87.6500015258789,88.1500015258789,87.30999755859375,87.52999877929688,37127200
2014-05-02 00:00:00+00:00,80.38874816894531,87.48999786376953,88.11000061035156,87.27999877929688,87.94999694824219,40074200
2014-05-05 00:00:00+00:00,80.81143188476562,87.94999694824219,87.97000122070312,86.76000213623047,86.97000122070312,27924400
2014-05-06 00:00:00+00:00,79.76396179199219,86.80999755859375,87.86000061035156,86.7699966430664,87.80999755859375,33698500
2014-05-07 00:00:00+00:00,79.53424835205078,86.55999755859375,87.08000183105469,85.52999877929688,86.98999786376953,67489100
2014-05-08 00:00:00+00:00,79.46074676513672,86.4800033569336,87.52999877929688,86.05000305175781,86.25,46556900
2014-05-09 00:00:00+00:00,79.7547836303711,86.80000305175781,86.86000061035156,85.8499984741211,86.43000030517578,35081500
2014-05-12 00:00:00+00:00,81.06871032714844,88.2300033569336,88.26000213623047,87.23999786376953,87.31999969482422,38951100
2014-05-13 00:00:00+00:00,81.12384796142578,88.29000091552734,88.61000061035156,88.12000274658203,88.30999755859375,30311900
2014-05-14 00:00:00+00:00,80.7011947631836,87.83000183105469,88.3499984741211,87.62000274658203,88.0199966430664,26483600
2014-05-15 00:00:00+00:00,80.06717681884766,87.13999938964844,87.95999908447266,86.58000183105469,87.80999755859375,59680300
2014-05-16 00:00:00+00:00,80.59088897705078,87.70999908447266,87.76000213623047,86.63999938964844,87.23999786376953,66804100
2014-05-19 00:00:00+00:00,81.15138244628906,88.31999969482422,88.45999908447266,87.30000305175781,87.44999694824219,32017000
2014-05-20 00:00:00+00:00,80.85738372802734,88.0,88.5999984741211,87.63999938964844,88.27999877929688,33716000
2014-05-21 00:00:00+00:00,81.62918853759766,88.83999633789062,88.88999938964844,88.11000061035156,88.16000366210938,36837700
2014-05-22 00:00:00+00:00,81.98755645751953,89.2300033569336,89.4800033569336,88.80000305175781,88.94000244140625,30617100
2014-05-23 00:00:00+00:00,82.58476257324219,89.87999725341797,89.9000015258789,89.12000274658203,89.31999969482422,22687300
2014-05-27 00:00:00+00:00,83.61388397216797,91.0,91.0199966430664,90.19999694824219,90.27999877929688,29725200
2014-05-28 00:00:00+00:00,83.35659790039062,90.72000122070312,91.0999984741211,90.6500015258789,90.97000122070312,30468100
2014-05-29 00:00:00+00:00,83.8895263671875,91.30000305175781,91.30999755859375,90.86000061035156,91.04000091552734,33036100
2014-05-30 00:00:00+00:00,83.89871215820312,91.30999755859375,91.44999694824219,90.83000183105469,91.31999969482422,29906400
2014-06-02 00:00:00+00:00,83.8160400390625,91.22000122070312,91.44000244140625,90.63999938964844,91.41999816894531,30409900
2014-06-03 00:00:00+00:00,83.77928924560547,91.18000030517578,91.33000183105469,90.80000305175781,90.91999816894531,21774500
2014-06-04 00:00:00+00:00,84.0916748046875,91.5199966430664,91.66999816894531,90.80999755859375,90.94999694824219,20118300
2014-06-05 00:00:00+00:00,84.7991714477539,92.29000091552734,92.45999908447266,91.29000091552734,91.5999984741211,35583100
2014-06-06 00:00:00+00:00,85.2861328125,92.81999969482422,92.81999969482422,92.44999694824219,92.62999725341797,22680600
2014-06-09 00:00:00+00:00,85.22184753417969,92.75,92.9800033569336,92.5,92.83999633789062,23399500
2014-06-10 00:00:00+00:00,85.3688735961914,92.91000366210938,92.95999908447266,92.55999755859375,92.66999816894531,20626000
2014-06-11 00:00:00+00:00,85.3504867553711,92.88999938964844,93.0199966430664,92.5,92.58999633789062,22878200
2014-06-12 00:00:00+00:00,84.57865142822266,92.05000305175781,92.79000091552734,91.7300033569336,92.69000244140625,35275900
2014-06-13 00:00:00+00:00,84.82669830322266,92.31999969482422,92.55000305175781,91.91999816894531,92.44999694824219,39447100
2014-06-16 00:00:00+00:00,84.90026092529297,92.4000015258789,92.66999816894531,91.95999908447266,92.16000366210938,25212300
2014-06-17 00:00:00+00:00,84.94617462158203,92.44999694824219,92.69999694824219,92.18000030517578,92.33000183105469,19977900
2014-06-18 00:00:00+00:00,85.42396545410156,92.97000122070312,93.0999984741211,91.9800033569336,92.54000091552734,34514000
2014-06-19 00:00:00+00:00,85.3688735961914,92.91000366210938,93.16999816894531,92.48999786376953,93.11000061035156,38422200
2014-06-20 00:00:00+00:00,85.4692611694336,92.7699966430664,92.87000274658203,92.52999877929688,92.69999694824219,25897500
2014-06-23 00:00:00+00:00,85.48770904541016,92.79000091552734,92.81999969482422,92.51000213623047,92.76000213623047,20837900
2014-06-24 00:00:00+00:00,85.40473937988281,92.69999694824219,93.56999969482422,92.43000030517578,92.77999877929688,31945800
2014-06-25 00:00:00+00:00,85.94833374023438,93.29000091552734,93.44999694824219,92.4800033569336,92.48999786376953,32818600
2014-06-26 00:00:00+00:00,85.99440002441406,93.33999633789062,93.36000061035156,92.62000274658203,93.3499984741211,22563900
2014-06-27 00:00:00+00:00,86.37215423583984,93.75,93.7699966430664,93.19000244140625,93.22000122070312,22877800
2014-06-30 00:00:00+00:00,86.51956176757812,93.91000366210938,94.13999938964844,93.66999816894531,93.7300033569336,19751900
2014-07-01 00:00:00+00:00,87.468505859375,94.94000244140625,95.19000244140625,94.19999694824219,94.23999786376953,31862500
2014-07-02 00:00:00+00:00,87.61590576171875,95.0999984741211,95.23999786376953,94.91000366210938,95.0,18777300
2014-07-03 00:00:00+00:00,88.16866302490234,95.69999694824219,95.69999694824219,95.1500015258789,95.41000366210938,15291700
2014-07-07 00:00:00+00:00,87.90152740478516,95.41000366210938,95.70999908447266,95.2300033569336,95.58999633789062,23266400
2014-07-08 00:00:00+00:00,86.84201049804688,94.26000213623047,95.30000305175781,93.87000274658203,95.2300033569336,40612400
2014-07-09 00:00:00+00:00,87.48692321777344,94.95999908447266,95.06999969482422,94.23999786376953,94.51000213623047,29919000
2014-07-10 00:00:00+00:00,87.21055603027344,94.66000366210938,95.05000305175781,93.62999725341797,93.73999786376953,44245300
2014-07-11 00:00:00+00:00,87.77250671386719,95.2699966430664,95.2699966430664,94.61000061035156,94.9000015258789,19566300
2014-07-14 00:00:00+00:00,88.2976303100586,95.83999633789062,96.05999755859375,95.54000091552734,95.69999694824219,19579000
2014-07-15 00:00:00+00:00,87.99365997314453,95.51000213623047,96.12999725341797,94.83000183105469,95.98999786376953,39467500
2014-07-16 00:00:00+00:00,88.34375,95.88999938964844,96.30000305175781,95.79000091552734,96.19999694824219,22052600
2014-07-17 00:00:00+00:00,87.17367553710938,94.62000274658203,95.97000122070312,94.31999969482422,95.62999725341797,43111500
2014-07-18 00:00:00+00:00,88.5556411743164,96.12000274658203,96.16999816894531,95.0,95.11000061035156,36682200
2014-07-21 00:00:00+00:00,88.44508361816406,96.0,96.16000366210938,95.55000305175781,95.91999816894531,29750700
2014-07-22 00:00:00+00:00,89.00706481933594,96.61000061035156,96.76000213623047,96.3499984741211,96.44999694824219,25770400
2014-07-23 00:00:00+00:00,89.57827758789062,97.2300033569336,97.33999633789062,96.7699966430664,96.94999694824219,28947500
2014-07-24 00:00:00+00:00,89.4769515991211,97.12000274658203,97.51000213623047,96.9800033569336,97.4000015258789,24707200
2014-07-25 00:00:00+00:00,89.1268539428711,96.73999786376953,96.87000274658203,96.2300033569336,96.62000274658203,29898900
2014-07-28 00:00:00+00:00,89.15446472167969,96.7699966430664,97.0199966430664,96.0199966430664,96.83999633789062,25603400
2014-07-29 00:00:00+00:00,88.99787139892578,96.5999984741211,97.19999694824219,96.5199966430664,96.9800033569336,27022200
2014-07-30 00:00:00+00:00,89.34795379638672,96.9800033569336,97.31999969482422,96.5999984741211,97.13999938964844,35348500
2014-07-31 00:00:00+00:00,87.54219818115234,95.0199966430664,96.33999633789062,94.87999725341797,96.18000030517578,50047900
2014-08-01 00:00:00+00:00,87.21973419189453,94.66999816894531,95.33999633789062,94.04000091552734,94.81999969482422,60708000
2014-08-04 00:00:00+00:00,87.81861877441406,95.31999969482422,95.69000244140625,94.5199966430664,94.87000274658203,33230500
2014-08-05 00:00:00+00:00,87.14601135253906,94.58999633789062,95.20999908447266,94.1500015258789,94.94000244140625,50331100
2014-08-06 00:00:00+00:00,87.08155822753906,94.5199966430664,95.11000061035156,93.91999816894531,94.0,34431900
2014-08-07 00:00:00+00:00,86.80514526367188,94.22000122070312,95.13999938964844,93.88999938964844,94.95999908447266,33274700
2014-08-08 00:00:00+00:00,87.43165588378906,94.9000015258789,95.01000213623047,93.97000122070312,94.37000274658203,40236900
2014-08-11 00:00:00+00:00,87.94758605957031,95.45999908447266,95.76000213623047,95.19999694824219,95.2699966430664,28277500
2014-08-12 00:00:00+00:00,87.91070556640625,95.41999816894531,95.66999816894531,94.93000030517578,95.36000061035156,28152300
2014-08-13 00:00:00+00:00,88.84124755859375,96.43000030517578,96.47000122070312,95.76000213623047,95.80999755859375,27996500
2014-08-14 00:00:00+00:00,89.3019027709961,96.93000030517578,96.94999694824219,96.43000030517578,96.55999755859375,25006600
2014-08-15 00:00:00+00:00,89.73491668701172,97.4000015258789,97.62999725341797,96.4800033569336,97.48999786376953,55205500
2014-08-18 00:00:00+00:00,90.42587280273438,98.1500015258789,98.23999786376953,97.7699966430664,97.91000366210938,38938300
2014-08-19 00:00:00+00:00,90.93260192871094,98.69999694824219,98.76000213623047,98.31999969482422,98.37999725341797,21363400
2014-08-20 00:00:00+00:00,90.93260192871094,98.69999694824219,98.9000015258789,98.52999877929688,98.62000274658203,23435600
2014-08-21 00:00:00+00:00,91.11685180664062,98.9000015258789,98.94999694824219,98.5999984741211,98.75,19339500
2014-08-22 00:00:00+00:00,91.25505828857422,99.05000305175781,99.25,98.72000122070312,98.94000244140625,24692000
2014-08-25 00:00:00+00:00,91.57750701904297,99.4000015258789,99.68000030517578,99.16000366210938,99.5199966430664,24124700
2014-08-26 00:00:00+00:00,91.66960144042969,99.5,99.61000061035156,99.2699966430664,99.55000305175781,20100400
2014-08-27 00:00:00+00:00,91.68804168701172,99.5199966430664,99.63999938964844,99.30999755859375,99.52999877929688,15589100
2014-08-28 00:00:00+00:00,91.58672332763672,99.41000366210938,99.52999877929688,99.08000183105469,99.18000030517578,23563900
2014-08-29 00:00:00+00:00,91.9275894165039,99.77999877929688,99.91000366210938,99.2699966430664,99.62999725341797,17906300
2014-09-02 00:00:00+00:00,92.19477081298828,100.06999969482422,100.0999984741211,99.66000366210938,100.0199966430664,18326800
2014-09-03 00:00:00+00:00,91.65120697021484,99.4800033569336,100.33999633789062,99.30000305175781,100.33999633789062,25950700
2014-09-04 00:00:00+00:00,91.56830596923828,99.38999938964844,100.22000122070312,99.13999938964844,99.70999908447266,24663500
2014-09-05 00:00:00+00:00,92.02896881103516,99.88999938964844,99.94999694824219,99.02999877929688,99.54000091552734,30798200
2014-09-08 00:00:00+00:00,92.2040023803711,100.08000183105469,100.33000183105469,99.62000274658203,99.91999816894531,25571300
